source_state,source_city,destination_state,destination_city,vehicle_type,charging_capacity_kW,distance_km,num_ev_stations_route,charger_power_kW,charging_capacity_kWh,charging_duration_hours,distance_per_station,charging_efficiency,energy_per_km
Andhra Pradesh,Kurnool,Andhra Pradesh,Tirupati,3W,150.0,304.0,45.0,7.4,30,4.05,6.608695652173913,3.571428571428571,0.09836065573770492
Tamil Nadu,Chennai,Unknown,Vijayawada,4W,11.0,115.0,34.0,100.0,60,0.6,3.2857142857142856,0.594059405940594,0.5172413793103449
Tamil Nadu,Madurai,Andhra Pradesh,Vijayawada,Bus,11.0,58.0,15.0,100.0,30,0.3,3.625,0.297029702970297,0.5084745762711864
Tamil Nadu,Vellore,Andhra Pradesh,Nellore,4W,150.0,472.0,9.0,3.3,20,6.06,47.2,4.651162790697675,0.042283298097251586
Andhra Pradesh,Tirupati,Andhra Pradesh,Kurnool,2W,150.0,159.0,13.0,3.3,40,12.12,11.357142857142858,9.30232558139535,0.25
Tamil Nadu,Chennai,Tamil Nadu,Vellore,Bus,22.0,282.0,25.0,100.0,30,0.3,10.846153846153847,0.297029702970297,0.10600706713780919
Tamil Nadu,Chennai,Tamil Nadu,Chennai,2W,22.0,314.0,40.0,50.0,30,0.6,7.658536585365853,0.5882352941176471,0.09523809523809523
Tamil Nadu,Chennai,Tamil Nadu,Coimbatore,3W,100.0,430.0,49.0,50.0,30,0.6,8.6,0.5882352941176471,0.06960556844547564
Tamil Nadu,Coimbatore,Tamil Nadu,Salem,Bus,150.0,331.0,39.0,7.4,75,10.14,8.275,8.928571428571429,0.22590361445783133
Andhra Pradesh,Tirupati,Andhra Pradesh,Unknown,3W,22.0,495.0,20.0,100.0,40,0.4,23.571428571428573,0.39603960396039606,0.08064516129032258
Andhra Pradesh,Guntur,Unknown,Vijayawada,Bus,3.3,128.0,25.0,3.3,60,18.18,4.923076923076923,13.953488372093023,0.46511627906976744
Unknown,Coimbatore,Andhra Pradesh,Tirupati,3W,22.0,391.0,14.0,3.3,30,9.09,26.066666666666666,6.976744186046512,0.07653061224489796
Andhra Pradesh,Nellore,Andhra Pradesh,Nellore,Bus,22.0,496.0,46.0,100.0,75,0.75,10.553191489361701,0.7425742574257426,0.15090543259557343
Andhra Pradesh,Kurnool,Tamil Nadu,Unknown,Unknown,22.0,304.0,43.0,11.0,60,5.45,6.909090909090909,5.0,0.19672131147540983
Andhra Pradesh,Tirupati,Andhra Pradesh,Tirupati,Bus,150.0,474.0,35.0,50.0,20,0.4,13.166666666666666,0.39215686274509803,0.042105263157894736
Andhra Pradesh,Nellore,Tamil Nadu,Salem,Bus,11.0,451.0,42.0,100.0,50,0.5,10.488372093023257,0.49504950495049505,0.11061946902654868
Andhra Pradesh,Nellore,Tamil Nadu,Vellore,3W,50.0,413.0,2.0,11.0,40,3.64,137.66666666666666,3.3333333333333335,0.0966183574879227
Andhra Pradesh,Kurnool,Andhra Pradesh,Nellore,Bus,22.0,477.0,37.0,22.0,60,2.73,12.552631578947368,2.608695652173913,0.12552301255230125
Andhra Pradesh,Nellore,Tamil Nadu,Chennai,4W,50.0,477.0,32.0,3.3,40,12.12,14.454545454545455,9.30232558139535,0.08368200836820083
Andhra Pradesh,Tirupati,Andhra Pradesh,Guntur,3W,7.2,288.0,43.0,100.0,20,0.2,6.545454545454546,0.19801980198019803,0.06920415224913495
Unknown,Vijayawada,Tamil Nadu,Chennai,3W,100.0,504.0,47.0,3.3,50,15.15,10.5,11.627906976744187,0.09900990099009901
Andhra Pradesh,Vijayawada,Andhra Pradesh,Nellore,3W,22.0,234.0,41.0,22.0,20,0.91,5.571428571428571,0.8695652173913043,0.0851063829787234
Tamil Nadu,Salem,Tamil Nadu,Coimbatore,Bus,50.0,580.0,49.0,22.0,75,3.41,11.6,3.260869565217391,0.12908777969018934
Tamil Nadu,Coimbatore,Andhra Pradesh,Tirupati,4W,150.0,266.0,13.0,3.3,75,22.73,19.0,17.441860465116278,0.2808988764044944
Tamil Nadu,Coimbatore,Tamil Nadu,Vellore,3W,22.0,128.0,2.0,7.4,20,2.7,42.666666666666664,2.380952380952381,0.15503875968992248
Andhra Pradesh,Kurnool,Andhra Pradesh,Kurnool,3W,22.0,545.0,11.0,50.0,40,0.8,45.416666666666664,0.7843137254901961,0.07326007326007326
Tamil Nadu,Chennai,Andhra Pradesh,Guntur,Bus,22.0,370.0,30.0,50.0,75,1.5,11.935483870967742,1.4705882352941178,0.20215633423180593
Tamil Nadu,Salem,Andhra Pradesh,Guntur,2W,3.3,304.0,25.0,11.0,30,2.73,11.692307692307692,2.5,0.09836065573770492
Tamil Nadu,Vellore,Andhra Pradesh,Tirupati,3W,100.0,389.0,17.0,11.0,40,3.64,21.61111111111111,3.3333333333333335,0.10256410256410256
Andhra Pradesh,Kurnool,Andhra Pradesh,Tirupati,3W,7.2,352.0,7.0,3.3,60,18.18,44.0,13.953488372093023,0.16997167138810199
Andhra Pradesh,Nellore,Tamil Nadu,Madurai,2W,22.0,503.0,30.0,100.0,50,0.5,16.225806451612904,0.49504950495049505,0.0992063492063492
Andhra Pradesh,Vijayawada,Tamil Nadu,Madurai,3W,50.0,304.0,3.0,7.4,20,2.7,76.0,2.380952380952381,0.06557377049180328
Andhra Pradesh,Nellore,Tamil Nadu,Coimbatore,2W,7.2,125.0,36.0,11.0,40,3.64,3.3783783783783785,3.3333333333333335,0.31746031746031744
Andhra Pradesh,Vijayawada,Unknown,Salem,2W,50.0,234.0,21.0,22.0,40,1.82,10.636363636363637,1.7391304347826086,0.1702127659574468
Tamil Nadu,Coimbatore,Andhra Pradesh,Vijayawada,3W,3.3,591.0,47.0,3.3,30,9.09,12.3125,6.976744186046512,0.05067567567567568
Tamil Nadu,Coimbatore,Andhra Pradesh,Vijayawada,Bus,50.0,508.0,20.0,100.0,20,0.2,24.19047619047619,0.19801980198019803,0.03929273084479371
Tamil Nadu,Vellore,Tamil Nadu,Madurai,4W,150.0,564.0,23.0,22.0,75,3.41,23.5,3.260869565217391,0.13274336283185842
Unknown,Madurai,Andhra Pradesh,Nellore,Bus,22.0,366.0,13.0,22.0,50,2.27,26.142857142857142,2.1739130434782608,0.1362397820163488
Tamil Nadu,Vellore,Tamil Nadu,Salem,Bus,22.0,105.0,34.0,50.0,50,1.0,3.0,0.9803921568627451,0.4716981132075472
Andhra Pradesh,Guntur,Tamil Nadu,Chennai,3W,7.2,309.0,17.0,11.0,40,3.64,17.166666666666668,3.3333333333333335,0.12903225806451613
Tamil Nadu,Coimbatore,Andhra Pradesh,Vijayawada,2W,50.0,146.0,14.0,22.0,40,1.82,9.733333333333333,1.7391304347826086,0.272108843537415
Andhra Pradesh,Kurnool,Andhra Pradesh,Tirupati,Bus,150.0,513.0,23.0,22.0,75,3.41,21.375,3.260869565217391,0.14591439688715954
Tamil Nadu,Chennai,Tamil Nadu,Madurai,3W,11.0,59.0,25.0,7.4,20,2.7,2.269230769230769,2.380952380952381,0.3333333333333333
Andhra Pradesh,Guntur,Tamil Nadu,Coimbatore,4W,150.0,489.0,25.0,3.3,20,6.06,18.807692307692307,4.651162790697675,0.04081632653061224
Unknown,Tirupati,Tamil Nadu,Coimbatore,4W,22.0,176.0,19.0,7.4,50,6.76,8.8,5.9523809523809526,0.2824858757062147
Andhra Pradesh,Vijayawada,Andhra Pradesh,Guntur,3W,50.0,471.0,18.0,50.0,20,0.4,24.789473684210527,0.39215686274509803,0.0423728813559322
Tamil Nadu,Vellore,Tamil Nadu,Vellore,Unknown,3.3,398.0,25.0,3.3,20,6.06,15.307692307692308,4.651162790697675,0.05012531328320802
Andhra Pradesh,Kurnool,Tamil Nadu,Vellore,4W,50.0,144.0,42.0,22.0,75,3.41,3.3488372093023258,3.260869565217391,0.5172413793103449
Andhra Pradesh,Guntur,Andhra Pradesh,Vijayawada,Bus,50.0,38.0,10.0,50.0,60,1.2,3.4545454545454546,1.1764705882352942,1.5384615384615385
Andhra Pradesh,Tirupati,Andhra Pradesh,Guntur,2W,50.0,233.0,15.0,3.3,50,15.15,14.5625,11.627906976744187,0.21367521367521367
Andhra Pradesh,Tirupati,Andhra Pradesh,Nellore,2W,7.2,234.0,13.0,100.0,50,0.5,16.714285714285715,0.49504950495049505,0.2127659574468085
Andhra Pradesh,Kurnool,Tamil Nadu,Coimbatore,3W,50.0,490.0,26.0,100.0,50,0.5,18.14814814814815,0.49504950495049505,0.10183299389002037
Andhra Pradesh,Unknown,Tamil Nadu,Chennai,4W,7.2,30.0,41.0,3.3,30,9.09,0.7142857142857143,6.976744186046512,0.967741935483871
Tamil Nadu,Vellore,Andhra Pradesh,Guntur,Bus,7.2,562.0,44.0,50.0,20,0.4,12.488888888888889,0.39215686274509803,0.035523978685612786
Andhra Pradesh,Tirupati,Tamil Nadu,Madurai,4W,7.2,563.0,41.0,3.3,20,6.06,13.404761904761905,4.651162790697675,0.03546099290780142
Andhra Pradesh,Nellore,Andhra Pradesh,Kurnool,2W,3.3,167.0,47.0,50.0,60,1.2,3.4791666666666665,1.1764705882352942,0.35714285714285715
Andhra Pradesh,Tirupati,Andhra Pradesh,Kurnool,2W,100.0,547.0,9.0,22.0,75,3.41,54.7,3.260869565217391,0.13686131386861314
Tamil Nadu,Unknown,Andhra Pradesh,Kurnool,4W,50.0,137.0,30.0,50.0,60,1.2,4.419354838709677,1.1764705882352942,0.43478260869565216
Andhra Pradesh,Kurnool,Andhra Pradesh,Tirupati,2W,22.0,252.0,23.0,7.4,40,5.41,10.5,4.761904761904762,0.15810276679841898
Unknown,Chennai,Tamil Nadu,Chennai,2W,3.3,89.0,34.0,7.4,20,2.7,2.5428571428571427,2.380952380952381,0.2222222222222222
Andhra Pradesh,Tirupati,Tamil Nadu,Vellore,Bus,3.3,489.0,32.0,7.4,60,8.11,14.818181818181818,7.142857142857142,0.12244897959183673
Tamil Nadu,Chennai,Andhra Pradesh,Nellore,2W,100.0,367.0,20.0,50.0,50,1.0,17.476190476190474,0.9803921568627451,0.1358695652173913
Andhra Pradesh,Nellore,Tamil Nadu,Vellore,4W,50.0,152.0,36.0,11.0,30,2.73,4.108108108108108,2.5,0.19607843137254902
Andhra Pradesh,Vijayawada,Andhra Pradesh,Kurnool,2W,50.0,403.0,23.0,22.0,50,2.27,16.791666666666668,2.1739130434782608,0.12376237623762376
Tamil Nadu,Coimbatore,Unknown,Vijayawada,3W,50.0,470.0,31.0,50.0,30,0.6,14.6875,0.5882352941176471,0.06369426751592357
Tamil Nadu,Vellore,Andhra Pradesh,Vijayawada,4W,50.0,142.0,32.0,3.3,75,22.73,4.303030303030303,17.441860465116278,0.5244755244755245
Andhra Pradesh,Tirupati,Andhra Pradesh,Tirupati,4W,22.0,582.0,23.0,50.0,40,0.8,24.25,0.7843137254901961,0.0686106346483705
Tamil Nadu,Vellore,Andhra Pradesh,Kurnool,4W,22.0,207.0,13.0,100.0,75,0.75,14.785714285714286,0.7425742574257426,0.3605769230769231
Andhra Pradesh,Guntur,Tamil Nadu,Chennai,Unknown,3.3,66.0,16.0,50.0,50,1.0,3.8823529411764706,0.9803921568627451,0.746268656716418
Andhra Pradesh,Guntur,Unknown,Vellore,2W,11.0,310.0,44.0,3.3,60,18.18,6.888888888888889,13.953488372093023,0.19292604501607716
Tamil Nadu,Chennai,Andhra Pradesh,Vijayawada,3W,3.3,277.0,24.0,50.0,30,0.6,11.08,0.5882352941176471,0.1079136690647482
Andhra Pradesh,Vijayawada,Tamil Nadu,Madurai,Unknown,11.0,170.0,35.0,50.0,60,1.2,4.722222222222222,1.1764705882352942,0.3508771929824561
Tamil Nadu,Salem,Tamil Nadu,Coimbatore,Bus,7.2,598.0,30.0,7.4,60,8.11,19.29032258064516,7.142857142857142,0.1001669449081803
Tamil Nadu,Salem,Tamil Nadu,Madurai,3W,3.3,276.0,26.0,3.3,60,18.18,10.222222222222221,13.953488372093023,0.21660649819494585
Tamil Nadu,Madurai,Andhra Pradesh,Kurnool,4W,22.0,539.0,49.0,50.0,50,1.0,10.78,0.9803921568627451,0.09259259259259259
Andhra Pradesh,Nellore,Tamil Nadu,Madurai,4W,100.0,212.0,39.0,22.0,60,2.73,5.3,2.608695652173913,0.28169014084507044
Andhra Pradesh,Vijayawada,Tamil Nadu,Chennai,4W,50.0,146.0,5.0,50.0,50,1.0,24.333333333333332,0.9803921568627451,0.3401360544217687
Tamil Nadu,Vellore,Tamil Nadu,Vellore,2W,150.0,116.0,20.0,11.0,40,3.64,5.523809523809524,3.3333333333333335,0.3418803418803419
Tamil Nadu,Vellore,Unknown,Tirupati,4W,22.0,200.0,30.0,22.0,20,0.91,6.451612903225806,0.8695652173913043,0.09950248756218906
Andhra Pradesh,Kurnool,Andhra Pradesh,Nellore,3W,22.0,557.0,6.0,11.0,60,5.45,79.57142857142857,5.0,0.10752688172043011
Andhra Pradesh,Nellore,Andhra Pradesh,Kurnool,4W,50.0,468.0,38.0,11.0,50,4.55,12.0,4.166666666666667,0.10660980810234541
Andhra Pradesh,Tirupati,Andhra Pradesh,Tirupati,Unknown,3.3,534.0,38.0,50.0,20,0.4,13.692307692307692,0.39215686274509803,0.037383177570093455
Andhra Pradesh,Kurnool,Tamil Nadu,Salem,2W,11.0,35.0,40.0,100.0,50,0.5,0.8536585365853658,0.49504950495049505,1.3888888888888888
Unknown,Vellore,Andhra Pradesh,Guntur,4W,22.0,197.0,43.0,11.0,30,2.73,4.4772727272727275,2.5,0.15151515151515152
Tamil Nadu,Coimbatore,Andhra Pradesh,Tirupati,Bus,3.3,86.0,25.0,22.0,30,1.36,3.3076923076923075,1.3043478260869565,0.3448275862068966
Andhra Pradesh,Vijayawada,Andhra Pradesh,Tirupati,2W,7.2,433.0,7.0,22.0,20,0.91,54.125,0.8695652173913043,0.04608294930875576
Tamil Nadu,Coimbatore,Tamil Nadu,Vellore,4W,7.2,407.0,25.0,22.0,75,3.41,15.653846153846153,3.260869565217391,0.18382352941176472
Andhra Pradesh,Guntur,Andhra Pradesh,Tirupati,4W,3.3,447.0,16.0,3.3,20,6.06,26.294117647058822,4.651162790697675,0.044642857142857144
Tamil Nadu,Madurai,Andhra Pradesh,Vijayawada,4W,50.0,351.0,33.0,50.0,30,0.6,10.323529411764707,0.5882352941176471,0.08522727272727272
Andhra Pradesh,Tirupati,Tamil Nadu,Vellore,3W,150.0,343.0,28.0,50.0,30,0.6,11.827586206896552,0.5882352941176471,0.0872093023255814
Andhra Pradesh,Tirupati,Tamil Nadu,Salem,3W,11.0,106.0,19.0,50.0,75,1.5,5.3,1.4705882352941178,0.7009345794392523
Andhra Pradesh,Vijayawada,Tamil Nadu,Madurai,3W,150.0,580.0,5.0,100.0,20,0.2,96.66666666666667,0.19801980198019803,0.03442340791738382
Tamil Nadu,Unknown,Tamil Nadu,Coimbatore,4W,3.3,304.0,28.0,100.0,40,0.4,10.482758620689655,0.39603960396039606,0.13114754098360656
Andhra Pradesh,Vijayawada,Tamil Nadu,Vellore,3W,22.0,407.0,3.0,3.3,60,18.18,101.75,13.953488372093023,0.14705882352941177
Andhra Pradesh,Tirupati,Andhra Pradesh,Vijayawada,3W,7.2,364.0,13.0,22.0,75,3.41,26.0,3.260869565217391,0.2054794520547945
Tamil Nadu,Madurai,Unknown,Vijayawada,Bus,11.0,398.0,21.0,50.0,75,1.5,18.09090909090909,1.4705882352941178,0.18796992481203006
Unknown,Tirupati,Tamil Nadu,Madurai,2W,50.0,445.0,2.0,50.0,50,1.0,148.33333333333334,0.9803921568627451,0.11210762331838565
Andhra Pradesh,Vijayawada,Andhra Pradesh,Tirupati,3W,7.2,181.0,18.0,11.0,50,4.55,9.526315789473685,4.166666666666667,0.27472527472527475
Andhra Pradesh,Unknown,Tamil Nadu,Madurai,2W,150.0,205.0,13.0,7.4,40,5.41,14.642857142857142,4.761904761904762,0.1941747572815534
Tamil Nadu,Madurai,Andhra Pradesh,Guntur,Bus,22.0,337.0,21.0,22.0,75,3.41,15.318181818181818,3.260869565217391,0.22189349112426035
Tamil Nadu,Vellore,Tamil Nadu,Chennai,2W,7.2,303.0,22.0,100.0,20,0.2,13.173913043478262,0.19801980198019803,0.06578947368421052
Andhra Pradesh,Guntur,Andhra Pradesh,Guntur,Bus,7.2,391.0,31.0,50.0,60,1.2,12.21875,1.1764705882352942,0.15306122448979592
Tamil Nadu,Chennai,Tamil Nadu,Chennai,Bus,7.2,157.0,17.0,11.0,75,6.82,8.722222222222221,6.25,0.47468354430379744
Tamil Nadu,Coimbatore,Tamil Nadu,Chennai,Bus,50.0,328.0,1.0,11.0,50,4.55,164.0,4.166666666666667,0.1519756838905775
Andhra Pradesh,Nellore,Tamil Nadu,Chennai,Unknown,50.0,473.0,34.0,11.0,30,2.73,13.514285714285714,2.5,0.06329113924050633
Andhra Pradesh,Kurnool,Andhra Pradesh,Guntur,4W,22.0,191.0,35.0,7.4,50,6.76,5.305555555555555,5.9523809523809526,0.2604166666666667
Andhra Pradesh,Kurnool,Tamil Nadu,Coimbatore,4W,11.0,49.0,9.0,3.3,50,15.15,4.9,11.627906976744187,1.0
Tamil Nadu,Chennai,Tamil Nadu,Madurai,Bus,22.0,142.0,40.0,7.4,30,4.05,3.4634146341463414,3.571428571428571,0.2097902097902098
Tamil Nadu,Vellore,Andhra Pradesh,Nellore,3W,7.2,246.0,20.0,22.0,60,2.73,11.714285714285714,2.608695652173913,0.242914979757085
Andhra Pradesh,Guntur,Andhra Pradesh,Vijayawada,4W,3.3,60.0,25.0,50.0,50,1.0,2.3076923076923075,0.9803921568627451,0.819672131147541
Unknown,Coimbatore,Tamil Nadu,Madurai,4W,150.0,294.0,37.0,100.0,30,0.3,7.7368421052631575,0.297029702970297,0.1016949152542373
Tamil Nadu,Vellore,Unknown,Guntur,4W,3.3,483.0,28.0,100.0,75,0.75,16.655172413793103,0.7425742574257426,0.15495867768595042
Tamil Nadu,Madurai,Tamil Nadu,Salem,3W,150.0,559.0,46.0,22.0,30,1.36,11.893617021276595,1.3043478260869565,0.05357142857142857
Tamil Nadu,Salem,Tamil Nadu,Vellore,Bus,3.3,116.0,36.0,50.0,20,0.4,3.135135135135135,0.39215686274509803,0.17094017094017094
Tamil Nadu,Salem,Tamil Nadu,Coimbatore,4W,150.0,537.0,37.0,11.0,60,5.45,14.131578947368421,5.0,0.11152416356877323
Andhra Pradesh,Vijayawada,Andhra Pradesh,Kurnool,2W,22.0,411.0,27.0,3.3,20,6.06,14.678571428571429,4.651162790697675,0.04854368932038835
Tamil Nadu,Coimbatore,Tamil Nadu,Coimbatore,3W,50.0,218.0,32.0,100.0,50,0.5,6.606060606060606,0.49504950495049505,0.228310502283105
Tamil Nadu,Coimbatore,Andhra Pradesh,Nellore,4W,22.0,468.0,39.0,3.3,40,12.12,11.7,9.30232558139535,0.08528784648187633
Tamil Nadu,Chennai,Andhra Pradesh,Guntur,2W,150.0,554.0,19.0,7.4,50,6.76,27.7,5.9523809523809526,0.09009009009009009
Andhra Pradesh,Vijayawada,Tamil Nadu,Salem,2W,50.0,391.0,20.0,7.4,75,10.14,18.61904761904762,8.928571428571429,0.1913265306122449
Tamil Nadu,Madurai,Tamil Nadu,Coimbatore,Bus,100.0,356.0,26.0,3.3,75,22.73,13.185185185185185,17.441860465116278,0.21008403361344538
Tamil Nadu,Salem,Andhra Pradesh,Kurnool,2W,11.0,262.0,43.0,7.4,50,6.76,5.954545454545454,5.9523809523809526,0.19011406844106463
Tamil Nadu,Chennai,Andhra Pradesh,Vijayawada,2W,3.3,518.0,41.0,11.0,20,1.82,12.333333333333334,1.6666666666666667,0.038535645472061654
Tamil Nadu,Salem,Andhra Pradesh,Kurnool,Bus,50.0,540.0,23.0,50.0,40,0.8,22.5,0.7843137254901961,0.07393715341959335
Andhra Pradesh,Vijayawada,Tamil Nadu,Chennai,3W,11.0,12.0,2.0,3.3,40,12.12,4.0,9.30232558139535,3.076923076923077
Andhra Pradesh,Kurnool,Andhra Pradesh,Kurnool,3W,50.0,137.0,38.0,100.0,75,0.75,3.5128205128205128,0.7425742574257426,0.5434782608695652
Unknown,Vellore,Tamil Nadu,Madurai,2W,50.0,319.0,21.0,11.0,20,1.82,14.5,1.6666666666666667,0.0625
Andhra Pradesh,Kurnool,Tamil Nadu,Salem,Bus,11.0,214.0,40.0,3.3,20,6.06,5.219512195121951,4.651162790697675,0.09302325581395349
Andhra Pradesh,Kurnool,Tamil Nadu,Madurai,4W,150.0,430.0,3.0,22.0,40,1.82,107.5,1.7391304347826086,0.09280742459396751
Tamil Nadu,Madurai,Andhra Pradesh,Nellore,Bus,150.0,500.0,16.0,3.3,60,18.18,29.41176470588235,13.953488372093023,0.11976047904191617
Andhra Pradesh,Kurnool,Tamil Nadu,Salem,2W,50.0,112.0,33.0,50.0,20,0.4,3.2941176470588234,0.39215686274509803,0.17699115044247787
Tamil Nadu,Unknown,Tamil Nadu,Madurai,3W,11.0,304.0,25.0,100.0,40,0.4,11.692307692307692,0.39603960396039606,0.13114754098360656
Andhra Pradesh,Guntur,Tamil Nadu,Vellore,4W,11.0,74.0,42.0,100.0,75,0.75,1.7209302325581395,0.7425742574257426,1.0
Tamil Nadu,Coimbatore,Andhra Pradesh,Guntur,3W,50.0,593.0,44.0,22.0,20,0.91,13.177777777777777,0.8695652173913043,0.03367003367003367
Unknown,Chennai,Andhra Pradesh,Kurnool,2W,150.0,378.0,25.0,22.0,50,2.27,14.538461538461538,2.1739130434782608,0.13192612137203166
Tamil Nadu,Chennai,Andhra Pradesh,Tirupati,2W,7.2,304.0,25.0,7.4,50,6.76,11.692307692307692,5.9523809523809526,0.16393442622950818
Unknown,Madurai,Tamil Nadu,Coimbatore,Unknown,100.0,46.0,25.0,22.0,60,2.73,1.7692307692307692,2.608695652173913,1.2765957446808511
Andhra Pradesh,Nellore,Tamil Nadu,Unknown,3W,150.0,257.0,47.0,50.0,50,1.0,5.354166666666667,0.9803921568627451,0.1937984496124031
Tamil Nadu,Salem,Tamil Nadu,Madurai,Unknown,50.0,514.0,40.0,22.0,40,1.82,12.536585365853659,1.7391304347826086,0.07766990291262135
Tamil Nadu,Madurai,Unknown,Vellore,2W,50.0,469.0,25.0,11.0,20,1.82,18.03846153846154,1.6666666666666667,0.0425531914893617
Andhra Pradesh,Nellore,Andhra Pradesh,Guntur,4W,3.3,273.0,23.0,50.0,50,1.0,11.375,0.9803921568627451,0.18248175182481752
Unknown,Madurai,Tamil Nadu,Coimbatore,3W,11.0,240.0,13.0,11.0,20,1.82,17.142857142857142,1.6666666666666667,0.08298755186721991
Tamil Nadu,Salem,Andhra Pradesh,Vijayawada,4W,150.0,500.0,13.0,7.4,75,10.14,35.714285714285715,8.928571428571429,0.1497005988023952
Andhra Pradesh,Nellore,Andhra Pradesh,Vijayawada,2W,100.0,232.0,13.0,50.0,50,1.0,16.571428571428573,0.9803921568627451,0.2145922746781116
Tamil Nadu,Vellore,Andhra Pradesh,Vijayawada,3W,7.2,228.0,8.0,7.4,30,4.05,25.333333333333332,3.571428571428571,0.13100436681222707
Tamil Nadu,Madurai,Andhra Pradesh,Nellore,3W,3.3,254.0,10.0,7.4,20,2.7,23.09090909090909,2.380952380952381,0.0784313725490196
Andhra Pradesh,Tirupati,Tamil Nadu,Salem,4W,11.0,389.0,35.0,7.4,30,4.05,10.805555555555555,3.571428571428571,0.07692307692307693
Tamil Nadu,Salem,Andhra Pradesh,Guntur,3W,100.0,332.0,3.0,50.0,50,1.0,83.0,0.9803921568627451,0.15015015015015015
Andhra Pradesh,Nellore,Tamil Nadu,Chennai,3W,150.0,255.0,25.0,100.0,30,0.3,9.807692307692308,0.297029702970297,0.1171875
Tamil Nadu,Madurai,Andhra Pradesh,Kurnool,2W,50.0,356.0,49.0,100.0,20,0.2,7.12,0.19801980198019803,0.056022408963585436
Tamil Nadu,Salem,Tamil Nadu,Chennai,Bus,11.0,222.0,5.0,11.0,60,5.45,37.0,5.0,0.26905829596412556
Andhra Pradesh,Vijayawada,Tamil Nadu,Coimbatore,Bus,11.0,315.0,13.0,11.0,75,6.82,22.5,6.25,0.23734177215189872
Tamil Nadu,Coimbatore,Andhra Pradesh,Vijayawada,4W,150.0,403.0,2.0,22.0,50,2.27,134.33333333333334,2.1739130434782608,0.12376237623762376
Andhra Pradesh,Tirupati,Tamil Nadu,Coimbatore,Bus,11.0,242.0,30.0,22.0,50,2.27,7.806451612903226,2.1739130434782608,0.205761316872428
Tamil Nadu,Chennai,Unknown,Nellore,2W,100.0,452.0,48.0,3.3,20,6.06,9.224489795918368,4.651162790697675,0.04415011037527594
Tamil Nadu,Salem,Tamil Nadu,Salem,Bus,3.3,585.0,16.0,50.0,20,0.4,34.411764705882355,0.39215686274509803,0.034129692832764506
Andhra Pradesh,Nellore,Andhra Pradesh,Vijayawada,4W,7.2,301.0,17.0,11.0,30,2.73,16.72222222222222,2.5,0.09933774834437085
Tamil Nadu,Vellore,Tamil Nadu,Madurai,Bus,22.0,38.0,42.0,7.4,50,6.76,0.8837209302325582,5.9523809523809526,1.2820512820512822
Unknown,Coimbatore,Tamil Nadu,Vellore,3W,3.3,182.0,23.0,3.3,50,15.15,7.583333333333333,11.627906976744187,0.273224043715847
Tamil Nadu,Madurai,Tamil Nadu,Madurai,4W,100.0,352.0,4.0,11.0,20,1.82,70.4,1.6666666666666667,0.056657223796033995
Andhra Pradesh,Guntur,Andhra Pradesh,Tirupati,Bus,150.0,182.0,10.0,50.0,40,0.8,16.545454545454547,0.7843137254901961,0.2185792349726776
Andhra Pradesh,Vijayawada,Andhra Pradesh,Guntur,2W,22.0,328.0,5.0,11.0,30,2.73,54.666666666666664,2.5,0.0911854103343465
Andhra Pradesh,Kurnool,Andhra Pradesh,Kurnool,3W,50.0,556.0,20.0,11.0,30,2.73,26.476190476190474,2.5,0.05385996409335727
Andhra Pradesh,Kurnool,Andhra Pradesh,Guntur,Bus,3.3,517.0,9.0,50.0,40,0.8,51.7,0.7843137254901961,0.07722007722007722
Tamil Nadu,Madurai,Andhra Pradesh,Kurnool,2W,7.2,65.0,9.0,11.0,40,3.64,6.5,3.3333333333333335,0.6060606060606061
Tamil Nadu,Madurai,Andhra Pradesh,Guntur,4W,50.0,225.0,14.0,3.3,60,18.18,15.0,13.953488372093023,0.26548672566371684
Andhra Pradesh,Guntur,Andhra Pradesh,Tirupati,4W,50.0,304.0,25.0,11.0,75,6.82,11.692307692307692,6.25,0.2459016393442623
Andhra Pradesh,Vijayawada,Andhra Pradesh,Tirupati,3W,7.2,511.0,4.0,3.3,50,15.15,102.2,11.627906976744187,0.09765625
Andhra Pradesh,Guntur,Tamil Nadu,Salem,Bus,100.0,454.0,1.0,11.0,60,5.45,227.0,5.0,0.13186813186813187
Tamil Nadu,Coimbatore,Andhra Pradesh,Vijayawada,2W,22.0,591.0,7.0,50.0,40,0.8,73.875,0.7843137254901961,0.06756756756756757
Unknown,Nellore,Tamil Nadu,Chennai,2W,22.0,423.0,32.0,3.3,30,9.09,12.818181818181818,6.976744186046512,0.07075471698113207
Andhra Pradesh,Guntur,Tamil Nadu,Chennai,Unknown,50.0,188.0,39.0,100.0,20,0.2,4.7,0.19801980198019803,0.10582010582010581
Andhra Pradesh,Tirupati,Andhra Pradesh,Nellore,Bus,22.0,190.0,4.0,50.0,20,0.4,38.0,0.39215686274509803,0.10471204188481675
Andhra Pradesh,Nellore,Andhra Pradesh,Tirupati,2W,11.0,497.0,21.0,50.0,60,1.2,22.59090909090909,1.1764705882352942,0.12048192771084337
Andhra Pradesh,Tirupati,Tamil Nadu,Chennai,4W,11.0,187.0,28.0,50.0,75,1.5,6.448275862068965,1.4705882352941178,0.39893617021276595
Tamil Nadu,Vellore,Unknown,Vijayawada,Unknown,3.3,26.0,49.0,3.3,30,9.09,0.52,6.976744186046512,1.1111111111111112
