source_city,destination_city,charging_capacity_kW,distance_km,num_ev_stations_route,charger_power_kW,charging_capacity_kWh,charging_duration_hours,charging_demand,station_density,high_load_route,vehicle_type_3W,vehicle_type_4W,vehicle_type_Bus,charger_type_Slow,charger_type_Ultra-Fast,source_state_Tamil Nadu,destination_state_Tamil Nadu
Guntur,Tirupati,11.0,290.0,24.0,11.0,50,4.55,10.989010989010989,0.08275862068965517,0,False,False,False,False,False,False,False
Guntur,Kurnool,22.0,18.0,28.0,100.0,50,0.5,100.0,1.5555555555555556,1,False,False,False,False,True,False,False
Nellore,Coimbatore,50.0,227.0,45.0,22.0,40,1.82,21.978021978021978,0.19823788546255505,1,False,True,False,False,False,False,True
Madurai,Nellore,150.0,420.0,42.0,22.0,60,2.73,21.978021978021978,0.1,1,False,True,False,False,False,True,False
Guntur,Tirupati,50.0,145.0,7.0,11.0,50,4.55,10.989010989010989,0.04827586206896552,0,False,False,False,False,False,False,True
Nellore,Vellore,3.3,67.0,27.0,3.3,20,6.06,3.3003300330033007,0.40298507462686567,0,False,False,False,True,False,False,True
Chennai,Kurnool,22.0,451.0,36.0,50.0,30,0.6,50.0,0.07982261640798226,1,False,False,True,False,True,True,True
Coimbatore,Tirupati,150.0,494.0,37.0,50.0,20,0.4,50.0,0.07489878542510121,1,False,False,True,False,True,True,False
Chennai,Coimbatore,11.0,287.0,1.0,100.0,75,0.75,100.0,0.003484320557491289,1,True,False,False,False,True,True,True
Salem,Guntur,3.3,597.0,25.0,3.3,40,12.12,3.3003300330033007,0.04187604690117253,0,True,False,False,True,False,True,False
Guntur,Coimbatore,22.0,269.0,42.0,22.0,20,0.91,21.978021978021978,0.15613382899628253,1,False,False,True,False,False,False,True
Coimbatore,Kurnool,100.0,345.0,5.0,7.4,40,5.41,7.393715341959334,0.014492753623188406,0,False,True,False,True,False,True,False
Vellore,Guntur,100.0,87.0,28.0,22.0,75,3.41,21.994134897360702,0.3218390804597701,1,False,True,False,False,False,True,True
Vellore,Salem,3.3,404.0,14.0,11.0,60,5.45,11.009174311926605,0.034653465346534656,0,True,False,False,False,False,True,True
Kurnool,Vellore,100.0,102.0,35.0,3.3,50,15.15,3.3003300330033003,0.3431372549019608,0,True,False,False,True,False,False,True
Salem,Nellore,11.0,582.0,36.0,7.4,60,8.11,7.398273736128237,0.061855670103092786,0,False,True,False,True,False,True,False
Salem,Guntur,7.2,341.0,40.0,3.3,30,9.09,3.3003300330033003,0.11730205278592376,0,False,False,True,True,False,True,False
Salem,Guntur,7.2,551.0,4.0,50.0,20,0.4,50.0,0.007259528130671506,1,False,True,False,False,True,True,False
Tirupati,Vijayawada,50.0,247.0,28.0,100.0,20,0.2,100.0,0.11336032388663968,1,False,False,False,False,True,False,False
Madurai,Vijayawada,7.2,216.0,27.0,100.0,30,0.3,100.0,0.125,1,False,False,True,False,True,True,False
Madurai,Vellore,150.0,215.0,25.0,3.3,40,12.12,3.3003300330033007,0.11627906976744186,0,True,False,False,True,False,True,True
Guntur,Coimbatore,22.0,97.0,3.0,11.0,30,2.73,10.989010989010989,0.030927835051546393,0,False,False,False,False,False,False,True
Nellore,Vijayawada,22.0,525.0,23.0,11.0,40,3.64,10.989010989010989,0.04380952380952381,0,False,False,False,False,False,False,False
Chennai,Coimbatore,22.0,317.0,17.0,3.3,40,12.12,3.3003300330033007,0.05362776025236593,0,False,False,True,True,False,True,True
Vijayawada,Nellore,22.0,452.0,28.0,100.0,60,0.6,100.0,0.061946902654867256,1,False,False,False,False,True,False,False
Tirupati,Kurnool,50.0,113.0,1.0,22.0,30,1.36,22.058823529411764,0.008849557522123894,1,False,True,False,False,False,False,False
Vellore,Vijayawada,50.0,566.0,30.0,11.0,30,2.73,10.989010989010989,0.053003533568904596,0,False,False,False,False,False,True,False
Tirupati,Coimbatore,150.0,527.0,19.0,50.0,40,0.8,50.0,0.036053130929791274,1,False,False,True,False,True,False,True
Kurnool,Tirupati,150.0,448.0,3.0,50.0,75,1.5,50.0,0.006696428571428571,1,False,False,True,False,True,False,False
Vijayawada,Guntur,50.0,108.0,30.0,7.4,30,4.05,7.407407407407407,0.2777777777777778,0,False,False,True,True,False,False,False
Nellore,Kurnool,50.0,261.0,25.0,3.3,60,18.18,3.3003300330033003,0.09578544061302682,0,True,False,False,True,False,False,False
Vijayawada,Salem,150.0,304.0,20.0,11.0,50,4.55,10.989010989010989,0.06578947368421052,0,True,False,False,False,False,False,True
Madurai,Kurnool,11.0,134.0,25.0,50.0,60,1.2,50.0,0.1865671641791045,1,True,False,False,False,True,True,False
Tirupati,Salem,150.0,399.0,27.0,50.0,50,1.0,50.0,0.06766917293233082,1,False,True,False,False,True,False,True
Chennai,Kurnool,11.0,112.0,21.0,100.0,50,0.5,100.0,0.1875,1,False,False,True,False,True,True,False
Guntur,Tirupati,22.0,304.0,17.0,100.0,40,0.4,100.0,0.05592105263157895,1,False,False,False,False,True,False,False
Coimbatore,Chennai,50.0,193.0,34.0,3.3,75,22.73,3.2996040475142983,0.17616580310880828,0,False,False,True,True,False,True,True
Nellore,Nellore,22.0,304.0,47.0,22.0,30,1.36,22.058823529411764,0.15460526315789475,1,False,False,False,False,False,False,False
Tirupati,Kurnool,100.0,594.0,15.0,50.0,50,1.0,50.0,0.025252525252525252,1,False,False,False,False,True,False,False
Vijayawada,Tirupati,50.0,34.0,24.0,11.0,75,6.82,10.997067448680351,0.7058823529411765,0,False,False,False,False,False,False,False
Guntur,Vijayawada,11.0,77.0,23.0,50.0,60,1.2,50.0,0.2987012987012987,1,True,False,False,False,True,False,False
Vellore,Madurai,50.0,471.0,7.0,11.0,30,2.73,10.989010989010989,0.014861995753715499,0,False,True,False,False,False,True,True
Coimbatore,Vijayawada,3.3,29.0,29.0,50.0,50,1.0,50.0,1.0,1,True,False,False,False,True,True,False
Coimbatore,Vijayawada,100.0,407.0,25.0,3.3,50,15.15,3.3003300330033003,0.06142506142506143,0,False,False,False,True,False,True,False
Madurai,Tirupati,7.2,288.0,9.0,50.0,40,0.8,50.0,0.03125,1,False,False,True,False,True,True,False
Coimbatore,Tirupati,7.2,565.0,15.0,50.0,40,0.8,50.0,0.02654867256637168,1,False,False,False,False,True,True,False
Tirupati,Vijayawada,150.0,458.0,22.0,50.0,40,0.8,50.0,0.048034934497816595,1,False,True,False,False,True,False,False
Kurnool,Guntur,3.3,180.0,13.0,3.3,40,12.12,3.3003300330033007,0.07222222222222222,0,False,False,True,True,False,False,False
Chennai,Chennai,22.0,218.0,34.0,7.4,75,10.14,7.396449704142012,0.1559633027522936,0,True,False,False,True,False,True,True
Chennai,Vijayawada,22.0,450.0,49.0,7.4,50,6.76,7.396449704142012,0.10888888888888888,0,False,False,True,True,False,True,False
Vellore,Vellore,22.0,258.0,25.0,7.4,20,2.7,7.4074074074074066,0.09689922480620156,0,False,False,False,True,False,True,True
Tirupati,Guntur,3.3,79.0,42.0,11.0,30,2.73,10.989010989010989,0.5316455696202531,0,False,False,True,False,False,False,False
Coimbatore,Salem,150.0,268.0,13.0,7.4,40,5.41,7.393715341959334,0.048507462686567165,0,True,False,False,True,False,True,True
Vijayawada,Kurnool,22.0,239.0,9.0,50.0,60,1.2,50.0,0.03765690376569038,1,False,False,False,False,True,False,False
Tirupati,Chennai,100.0,302.0,2.0,22.0,20,0.91,21.978021978021978,0.006622516556291391,1,True,False,False,False,False,False,True
Guntur,Vijayawada,100.0,219.0,27.0,11.0,75,6.82,10.997067448680351,0.1232876712328767,0,False,True,False,False,False,False,False
Coimbatore,Salem,22.0,517.0,30.0,50.0,50,1.0,50.0,0.058027079303675046,1,False,False,True,False,True,True,True
Salem,Vijayawada,22.0,304.0,35.0,3.3,75,22.73,3.2996040475142983,0.11513157894736842,0,False,False,False,True,False,True,False
Madurai,Kurnool,3.3,68.0,9.0,7.4,75,10.14,7.396449704142012,0.1323529411764706,0,True,False,False,True,False,True,False
Vijayawada,Salem,150.0,255.0,24.0,7.4,30,4.05,7.407407407407407,0.09411764705882353,0,True,False,False,True,False,False,True
Kurnool,Coimbatore,3.3,556.0,31.0,7.4,50,6.76,7.396449704142012,0.05575539568345324,0,True,False,False,True,False,False,True
Madurai,Chennai,100.0,569.0,40.0,22.0,75,3.41,21.994134897360702,0.070298769771529,1,False,False,True,False,False,False,True
Salem,Nellore,150.0,413.0,16.0,3.3,75,22.73,3.2996040475142983,0.0387409200968523,0,True,False,False,True,False,True,False
Madurai,Coimbatore,7.2,107.0,7.0,7.4,40,5.41,7.393715341959334,0.06542056074766354,0,False,False,True,True,False,False,True
Nellore,Vijayawada,150.0,279.0,17.0,22.0,50,2.27,22.026431718061673,0.06093189964157706,1,False,False,False,False,False,False,False
Salem,Salem,7.2,496.0,4.0,100.0,50,0.5,100.0,0.008064516129032258,1,False,False,False,False,True,True,True
Chennai,Coimbatore,3.3,585.0,31.0,22.0,40,1.82,21.978021978021978,0.05299145299145299,1,False,False,False,False,False,True,True
Guntur,Salem,150.0,130.0,25.0,100.0,40,0.4,100.0,0.19230769230769232,1,False,False,True,False,True,False,True
Kurnool,Kurnool,150.0,441.0,13.0,11.0,40,3.64,10.989010989010989,0.02947845804988662,0,False,False,False,False,False,False,False
Vijayawada,Madurai,22.0,381.0,33.0,7.4,50,6.76,7.396449704142012,0.08661417322834646,0,False,False,True,True,False,False,True
Salem,Madurai,22.0,224.0,6.0,3.3,30,9.09,3.3003300330033003,0.026785714285714284,0,False,False,False,True,False,True,True
Guntur,Vellore,22.0,329.0,14.0,22.0,60,2.73,21.978021978021978,0.0425531914893617,1,False,True,False,False,False,False,True
Coimbatore,Chennai,100.0,13.0,46.0,11.0,75,6.82,10.997067448680351,3.5384615384615383,0,False,False,False,False,False,False,True
Salem,Salem,150.0,552.0,28.0,100.0,50,0.5,100.0,0.050724637681159424,1,False,False,False,False,True,False,True
Vellore,Madurai,150.0,589.0,35.0,100.0,20,0.2,100.0,0.059422750424448216,1,False,False,False,False,True,True,True
Kurnool,Chennai,22.0,283.0,22.0,11.0,50,4.55,10.989010989010989,0.07773851590106007,0,True,False,False,False,False,False,True
Vellore,Kurnool,11.0,272.0,13.0,7.4,50,6.76,7.396449704142012,0.04779411764705882,0,False,True,False,True,False,True,False
Nellore,Salem,150.0,297.0,41.0,22.0,40,1.82,21.978021978021978,0.13804713804713806,1,False,True,False,False,False,False,True
Madurai,Kurnool,100.0,343.0,8.0,11.0,30,2.73,10.989010989010989,0.023323615160349854,0,False,False,True,False,False,True,False
Guntur,Coimbatore,22.0,88.0,37.0,22.0,20,0.91,21.978021978021978,0.42045454545454547,1,False,True,False,False,False,False,True
Coimbatore,Vijayawada,22.0,61.0,8.0,7.4,60,8.11,7.398273736128237,0.13114754098360656,0,False,False,True,True,False,True,False
Kurnool,Coimbatore,11.0,284.0,3.0,100.0,40,0.4,100.0,0.01056338028169014,1,False,True,False,False,True,False,True
Guntur,Vijayawada,100.0,293.0,48.0,11.0,40,3.64,10.989010989010989,0.16382252559726962,0,False,False,True,False,False,False,False
Madurai,Kurnool,11.0,167.0,48.0,11.0,30,2.73,10.989010989010989,0.2874251497005988,0,False,True,False,False,False,True,False
Nellore,Madurai,11.0,531.0,28.0,7.4,30,4.05,7.407407407407407,0.05273069679849341,0,True,False,False,True,False,False,True
Coimbatore,Vellore,50.0,520.0,25.0,50.0,75,1.5,50.0,0.04807692307692308,1,False,True,False,False,True,True,True
Vijayawada,Madurai,50.0,310.0,31.0,22.0,75,3.41,21.994134897360702,0.1,1,True,False,False,False,False,False,True
Madurai,Coimbatore,150.0,278.0,36.0,50.0,75,1.5,50.0,0.12949640287769784,1,False,False,False,False,True,True,True
Chennai,Coimbatore,22.0,127.0,7.0,22.0,30,1.36,22.058823529411764,0.05511811023622047,1,False,True,False,False,False,True,True
Vijayawada,Guntur,22.0,12.0,3.0,11.0,50,4.55,10.989010989010989,0.25,0,True,False,False,False,False,False,False
Coimbatore,Kurnool,100.0,327.0,23.0,3.3,20,6.06,3.3003300330033007,0.07033639143730887,0,False,True,False,True,False,False,False
Nellore,Kurnool,7.2,304.0,40.0,7.4,60,8.11,7.398273736128237,0.13157894736842105,0,False,True,False,True,False,False,False
Chennai,Kurnool,150.0,32.0,44.0,7.4,20,2.7,7.4074074074074066,1.375,0,False,True,False,True,False,True,False
Nellore,Tirupati,22.0,524.0,16.0,50.0,20,0.4,50.0,0.030534351145038167,1,False,False,False,False,True,False,True
Chennai,Chennai,50.0,202.0,35.0,11.0,50,4.55,10.989010989010989,0.17326732673267325,0,True,False,False,False,False,True,True
Kurnool,Kurnool,11.0,273.0,27.0,22.0,20,0.91,21.978021978021978,0.0989010989010989,1,False,False,False,False,False,False,False
Tirupati,Coimbatore,150.0,227.0,17.0,11.0,60,5.45,11.009174311926605,0.07488986784140969,0,True,False,False,False,False,False,True
Vijayawada,Tirupati,3.3,105.0,24.0,3.3,20,6.06,3.3003300330033007,0.22857142857142856,0,True,False,False,True,False,False,False
Chennai,Salem,50.0,389.0,9.0,50.0,60,1.2,50.0,0.02313624678663239,1,False,False,True,False,True,True,True
Coimbatore,Kurnool,22.0,304.0,18.0,3.3,60,18.18,3.3003300330033003,0.05921052631578947,0,False,True,False,True,False,True,False
Salem,Vellore,3.3,380.0,9.0,50.0,30,0.6,50.0,0.02368421052631579,1,False,False,False,False,True,True,True
Chennai,Kurnool,22.0,510.0,44.0,11.0,20,1.82,10.989010989010989,0.08627450980392157,0,False,False,True,False,False,True,False
Kurnool,Madurai,50.0,239.0,47.0,7.4,30,4.05,7.407407407407407,0.19665271966527198,0,True,False,False,True,False,False,True
Madurai,Kurnool,150.0,530.0,15.0,7.4,40,5.41,7.393715341959334,0.02830188679245283,0,False,False,True,True,False,True,False
Salem,Coimbatore,100.0,588.0,2.0,11.0,60,5.45,11.009174311926605,0.003401360544217687,0,False,True,False,False,False,False,True
Coimbatore,Vellore,100.0,304.0,39.0,22.0,75,3.41,21.994134897360702,0.12828947368421054,1,False,False,True,False,False,True,True
Salem,Nellore,11.0,48.0,40.0,50.0,50,1.0,50.0,0.8333333333333334,1,False,False,True,False,True,True,False
Coimbatore,Vijayawada,7.2,368.0,27.0,100.0,75,0.75,100.0,0.07336956521739131,1,False,False,True,False,True,False,False
Vijayawada,Madurai,150.0,304.0,36.0,100.0,30,0.3,100.0,0.11842105263157894,1,False,False,True,False,True,False,True
Vijayawada,Nellore,50.0,274.0,23.0,7.4,40,5.41,7.393715341959334,0.08394160583941605,0,False,False,False,True,False,False,False
Coimbatore,Nellore,11.0,497.0,17.0,7.4,60,8.11,7.398273736128237,0.03420523138832998,0,False,False,False,True,False,False,False
Salem,Coimbatore,150.0,236.0,41.0,3.3,50,15.15,3.3003300330033003,0.17372881355932204,0,True,False,False,True,False,True,True
Coimbatore,Salem,150.0,530.0,29.0,100.0,50,0.5,100.0,0.05471698113207547,1,False,False,False,False,True,True,True
Chennai,Tirupati,11.0,526.0,3.0,22.0,60,2.73,21.978021978021978,0.005703422053231939,1,False,True,False,False,False,True,True
Nellore,Chennai,22.0,158.0,14.0,100.0,50,0.5,100.0,0.08860759493670886,1,True,False,False,False,True,False,True
Coimbatore,Nellore,150.0,381.0,30.0,22.0,60,2.73,21.978021978021978,0.07874015748031496,1,False,False,True,False,False,True,False
Kurnool,Salem,7.2,438.0,8.0,50.0,75,1.5,50.0,0.0182648401826484,1,False,False,True,False,True,False,True
Kurnool,Vellore,22.0,173.0,5.0,11.0,50,4.55,10.989010989010989,0.028901734104046242,0,False,False,False,False,False,False,True
Nellore,Coimbatore,11.0,26.0,31.0,11.0,40,3.64,10.989010989010989,1.1923076923076923,0,False,True,False,False,False,False,True
Vellore,Coimbatore,50.0,476.0,49.0,100.0,75,0.75,100.0,0.10294117647058823,1,False,True,False,False,True,True,True
Vellore,Vellore,22.0,354.0,45.0,100.0,50,0.5,100.0,0.1271186440677966,1,False,True,False,False,True,False,True
Vijayawada,Guntur,11.0,304.0,29.0,50.0,40,0.8,50.0,0.09539473684210527,1,False,False,False,False,True,False,False
Nellore,Salem,100.0,427.0,28.0,7.4,60,8.11,7.398273736128237,0.06557377049180328,0,False,False,False,True,False,False,True
Chennai,Coimbatore,3.3,148.0,25.0,50.0,50,1.0,50.0,0.16891891891891891,1,True,False,False,False,True,True,True
Coimbatore,Chennai,7.2,537.0,39.0,11.0,50,4.55,10.989010989010989,0.07262569832402235,0,True,False,False,False,False,False,True
Kurnool,Tirupati,3.3,65.0,41.0,3.3,75,22.73,3.2996040475142983,0.6307692307692307,0,False,False,True,True,False,False,True
Vijayawada,Tirupati,3.3,566.0,47.0,50.0,20,0.4,50.0,0.08303886925795052,1,False,False,False,False,True,False,False
Chennai,Salem,150.0,293.0,45.0,50.0,50,1.0,50.0,0.15358361774744028,1,False,False,True,False,True,True,True
Tirupati,Madurai,150.0,185.0,9.0,50.0,30,0.6,50.0,0.04864864864864865,1,False,False,True,False,True,False,True
Coimbatore,Tirupati,50.0,405.0,26.0,11.0,20,1.82,10.989010989010989,0.06419753086419754,0,False,False,True,False,False,True,False
Vijayawada,Nellore,150.0,72.0,36.0,3.3,30,9.09,3.3003300330033003,0.5,0,False,False,True,True,False,False,False
Kurnool,Tirupati,3.3,70.0,39.0,7.4,20,2.7,7.4074074074074066,0.5571428571428572,0,False,False,False,True,False,False,False
Nellore,Nellore,3.3,425.0,21.0,50.0,30,0.6,50.0,0.04941176470588235,1,False,False,False,False,True,False,False
Guntur,Vijayawada,11.0,448.0,47.0,22.0,20,0.91,21.978021978021978,0.10491071428571429,1,True,False,False,False,False,False,False
Guntur,Madurai,11.0,212.0,38.0,22.0,75,3.41,21.994134897360702,0.1792452830188679,1,False,False,False,False,False,False,True
Guntur,Vellore,100.0,423.0,39.0,50.0,75,1.5,50.0,0.09219858156028368,1,True,False,False,False,True,False,True
Tirupati,Madurai,3.3,217.0,21.0,50.0,20,0.4,50.0,0.0967741935483871,1,False,False,False,False,True,False,True
Chennai,Chennai,3.3,118.0,33.0,3.3,30,9.09,3.3003300330033003,0.2796610169491525,0,False,False,False,True,False,True,True
Coimbatore,Vellore,50.0,208.0,12.0,7.4,60,8.11,7.398273736128237,0.057692307692307696,0,False,False,True,True,False,True,True
Guntur,Tirupati,11.0,89.0,25.0,11.0,50,4.55,10.989010989010989,0.2808988764044944,0,False,False,True,False,False,False,False
Guntur,Kurnool,100.0,325.0,8.0,7.4,50,6.76,7.396449704142012,0.024615384615384615,0,False,True,False,True,False,False,False
Kurnool,Chennai,100.0,361.0,11.0,50.0,20,0.4,50.0,0.030470914127423823,1,False,False,True,False,True,False,True
Kurnool,Salem,3.3,467.0,25.0,100.0,30,0.3,100.0,0.05353319057815846,1,False,True,False,False,True,False,True
Salem,Kurnool,100.0,507.0,20.0,50.0,75,1.5,50.0,0.03944773175542406,1,True,False,False,False,True,True,False
Chennai,Tirupati,11.0,317.0,2.0,50.0,50,1.0,50.0,0.006309148264984227,1,True,False,False,False,True,True,False
Chennai,Vijayawada,7.2,310.0,2.0,22.0,40,1.82,21.978021978021978,0.0064516129032258064,1,False,True,False,False,False,True,False
Madurai,Nellore,11.0,411.0,39.0,11.0,40,3.64,10.989010989010989,0.0948905109489051,0,True,False,False,False,False,True,False
Salem,Coimbatore,11.0,216.0,25.0,100.0,75,0.75,100.0,0.11574074074074074,1,False,False,True,False,True,True,True
Nellore,Chennai,22.0,457.0,34.0,100.0,50,0.5,100.0,0.07439824945295405,1,False,False,True,False,True,False,True
Nellore,Vijayawada,22.0,134.0,27.0,100.0,50,0.5,100.0,0.20149253731343283,1,False,True,False,False,True,False,False
Coimbatore,Madurai,150.0,15.0,9.0,22.0,20,0.91,21.978021978021978,0.6,1,True,False,False,False,False,False,True
Coimbatore,Chennai,3.3,379.0,20.0,100.0,50,0.5,100.0,0.052770448548812667,1,False,True,False,False,True,True,True
Salem,Coimbatore,11.0,76.0,23.0,11.0,40,3.64,10.989010989010989,0.3026315789473684,0,False,False,False,False,False,True,True
Salem,Nellore,150.0,304.0,23.0,3.3,60,18.18,3.3003300330033003,0.0756578947368421,0,False,False,True,True,False,True,False
Vijayawada,Vijayawada,50.0,443.0,35.0,3.3,40,12.12,3.3003300330033007,0.07900677200902935,0,False,False,False,True,False,False,True
Madurai,Tirupati,50.0,144.0,26.0,7.4,50,6.76,7.396449704142012,0.18055555555555555,0,True,False,False,True,False,True,False
Guntur,Vellore,7.2,581.0,38.0,50.0,40,0.8,50.0,0.06540447504302926,1,False,True,False,False,True,False,True
Vellore,Vellore,3.3,557.0,17.0,22.0,30,1.36,22.058823529411764,0.03052064631956912,1,True,False,False,False,False,True,True
